Sequencial; Receitas; Despesas
30000000278; 1891; 1891
40000000193; 1250; 1250
10000000361; 1301.69; 1301.69
150000000018; 6417.23; 6417.23
180000000339; 6240; 6239.9
50000000540; Sem prestacao; Sem prestacao
60000000962; 1250; 1250
250000001199; 326821.94; 326821.94
240000000231; 1101180; 1101160.1
210000000433; Sem prestacao; Sem prestacao
250000001026; 1099432.51; 1099432.51
70000001129; 403229.44; 403229.44
120000000183; 8450; 8450
250000001903; 3283; 3283
250000002634; 90002.21; 89985.54
70000000071; 9500; 9500
190000001215; 4984.5; 4984.5
140000000097; 198885; 198851.73
140000000328; 1060; 1060
110000000130; 71594.52; 70014.52
210000001048; 32104.48; 32104.48
70000000356; Sem prestacao; Sem prestacao
240000000345; Sem lancamento; -
190000002091; 2302.5; 2302.5
130000000765; Sem lancamento; -
130000001891; Sem lancamento; -
110000000207; Sem prestacao; Sem prestacao
250000000187; 4460.27; 4460.27
70000000094; Sem prestacao; Sem prestacao
80000000531; 88511.51; 88496.51
60000000752; 668000; 665620.16
10000000488; 17023.53; 17023.53
260000000058; 17017.9; 17017.9
160000001184; Sem lancamento; -
130000001025; 60541.6; 60561.6
170000000056; 10500; 10500
50000000029; Sem lancamento; -
210000000714; 32545.6; 31934.6
190000002859; 5950; 5947.7
230000000111; 38808.51; 38803.42
220000000451; 175744.48; 175744.48
250000002725; 2244360.43; 2244360.43
250000001986; Sem prestacao; Sem prestacao
30000000023; 111700; 110882.84
150000000360; 210222.9; 210222.9
40000000464; Sem prestacao; Sem prestacao
170000000321; Sem prestacao; Sem prestacao
170000000058; 12000; 12000
50000000398; 15209.75; 15209.75
250000001804; Sem prestacao; Sem prestacao
220000000022; 5559.55; 5559.55
250000001287; 69591.03; 69580.55
240000000761; Sem lancamento; -
130000001034; 4144.75; 4144.75
70000000076; 49558; 49468
100000000500; 4167.05; 4167.05
250000000289; 1965; 1965
80000000511; 218; 218
190000002081; 1652.5; 1652.5
140000000158; 14578; 14518.59
100000000599; Sem prestacao; Sem prestacao
130000000112; 1050395.75; 1050395.75
190000003060; 1575; 1575
70000000651; 3048; 3048
70000000515; 36270.04; 34683.82
90000001184; 2000; 2000
140000000312; 3390; 2390
70000000111; 10790; 10790
250000003048; Sem prestacao; Sem prestacao
210000000565; 8200; 8200
70000000186; 1986; 1986
120000000043; 184021.66; 184021.66
190000001250; 2590; 2590
80000000045; 7605; 7605
100000000021; Sem lancamento; -
200000000377; 5752; 5739.9
30000000546; 1300; 1300
240000000748; Sem lancamento; -
40000000277; 450; 450
40000000611; 4763.5; 4763.5
220000000335; Sem lancamento; -
40000001142; 11115; 12135
90000001115; 2450; 2886
130000001594; Sem lancamento; -
120000000349; 1185569.23; 1185283.29
130000000098; 200; 200
100000000193; Sem prestacao; Sem prestacao
90000001253; Sem lancamento; -
50000000959; 1448; 1448
60000000610; 19600; 19600
190000001868; 700; 700
180000000376; 5000; 4973.74
220000000383; Sem lancamento; -
230000000418; Sem prestacao; Sem prestacao
140000001143; Sem prestacao; Sem prestacao
190000003052; 38269; 38255.85
230000000084; Sem prestacao; Sem prestacao
270000000040; 500; 500
240000000384; 1739.15; 1739.15
50000000509; 2847; 2784.37
90000000902; Sem lancamento; -
220000000091; 134798.5; 134798.5
140000000374; 50580; 50580
10000000292; 1097.3; 1097.3
130000001497; 49300; 49291.16
140000000943; 2000; 2000
190000002671; 696.67; 696.67
250000001955; 1127.5; 1127.5
70000000706; 108256.3; 108212.65
250000003517; Sem lancamento; -
190000000615; 18952; 18952
250000001838; 8130.49; 8084.14
10000000173; 470999.17; 470999.17
130000000628; 8635; 8635
240000000586; Sem lancamento; -
160000000819; 34625.25; 34625.25
190000001808; 1533; 1533
170000000018; 2700; 2700.06
190000000126; 2800; 2862.9
60000000415; 1750; 1268.4
190000000222; Sem prestacao; Sem prestacao
130000000322; 1200; 1200
130000001380; 1509642.08; 1509542.08
190000001196; 3166.12; 3166.12
10000000053; 58634.38; 58634.38
50000000305; 39401.47; 39331.47
190000002834; 1436.5; 1436.5
240000000610; 0.21; 0.21
40000000701; 400; 400
190000001039; 2686.66; 2686.66
240000000274; 314912; 353276.14
100000000387; 8650; 8650
200000000041; 5927; 5922.9
20000000350; 2171.81; 1281.81
150000000199; 402402.66; 402255.83
210000000092; 1724; 1724
90000000301; 119782.7; 119782.14
90000000556; 400; 400
180000000156; 21194; 21194
160000000644; 1150; 1150
250000000033; 35270.01; 35270.01
250000000662; 1594943.47; 1627313.47
60000000562; 500; 500
40000000022; 130600; 130504.35
270000000337; 900; 900
100000000351; 83227.42; 83227.42
60000000816; Sem prestacao; Sem prestacao
250000000131; Sem lancamento; -
170000000185; 1448; 1448
140000000394; 3145; 3145
120000000499; 382438.21; 382337.31
160000000445; 1535.46; 1535.46
120000000184; 3263.32; 3263.32
170000000120; 866650; 866544.83
240000000531; 83462.93; 83457.85
130000000511; 1716; 1716.05
190000002046; 37402.5; 37399.82
190000001171; Sem lancamento; -
250000000140; 1430; 1430
140000000649; Sem lancamento; -
40000000558; 9466.45; 9466.45
190000000321; 55325; 55325
60000000613; 18.4; 18.4
160000001204; Sem lancamento; -
190000002976; 1412.5; 1412.5
250000001720; 500; 500
70000000412; 7641; 7609.52
70000000215; 1086; 1086
130000000188; Sem lancamento; -
80000000112; 12243; 12243
160000001137; 23270; 23252.41
20000000120; Sem lancamento; -
150000000445; 2631; 2629.82
70000000761; 5460; 5460
80000000301; Sem lancamento; -
20000000247; 3000; 3000
190000001463; 1544144.82; 1544133.08
130000001140; 111280.01; 111280.01
150000000229; Sem lancamento; -
260000000262; Sem lancamento; -
40000000512; 120470; 120470
50000000801; 5983.9; 5983.9
110000000284; 221051; 233968.77
90000000487; 3134; 3134
190000000483; 2280; 24400
130000000873; 14351.9; 14351.9
150000000201; 205243.25; 205243.25
210000000838; 267428; 267428
210000000852; 49264.82; 49264.82
250000001916; 1331.5; 1331.5
240000000022; 17387; 17387
250000000082; 15302.82; 15279.52
240000000169; 11419.6; 11419.6
130000000731; 584694.84; 584583.57
210000000976; 33212; 33212
210000000461; 39585; 39585
210000000847; 38566.5; 38439.35
60000000500; 4280; 4280
160000000026; 3620; 3619.68
90000000845; 757.91; 757.91
250000002289; 331.92; 331.92
240000000333; 33744.44; 32313.85
50000000573; Sem prestacao; Sem prestacao
250000000585; 1109903.82; 1276152.64
180000000261; 6723539.5; 6722540.86
250000002724; 20334; 20334
250000002297; 1000; 81
90000000700; Sem lancamento; -
70000000224; 1716.6; 1716.6
70000000658; 5500; 5500
250000000512; 329491.14; 333723.17
190000000013; Sem prestacao; Sem prestacao
160000000175; 169376; 169248.71
170000000527; Sem prestacao; Sem prestacao
180000000309; 29121; 28758.98
190000003291; 2050; 2050
50000000281; 14292.07; 14292.07
70000000494; Sem prestacao; Sem prestacao
190000001126; 58463.5; 59506.5
230000000364; 8360.4; 8360.4
230000000140; 6871.11; 8441.11
250000002110; 18818.49; 18818.49
60000000704; Sem lancamento; -
50000000789; Sem lancamento; -
250000001708; 1608.33; 1608.33
50000000762; 329885.9; 329885.9
130000000866; 288.54; 288.54
70000000804; 3962.17; 9529.27
200000000192; 93575.74; 93575.74
130000001587; Sem lancamento; -
40000000981; Sem lancamento; -
250000003545; 498.48; 498.48
130000001873; 1650; 1650
100000000726; 8777.9; 8777.9
100000000363; 259140; 259130.38
140000000667; 10523; 10523
130000001213; 5305; 5305
250000000252; 312170.97; 312170.97
10000000256; Sem prestacao; Sem prestacao
220000000029; Sem lancamento; -
210000000716; 1000; 1000
160000000381; Sem lancamento; -
90000000576; 97084.73; 97084.73
140000000148; 10900; 10900
270000000030; 800; 800
190000000069; Sem lancamento; -
130000000449; 4205; 4205
130000001010; 29757.34; 29747.34
100000000310; 677990.3; 677990.3
70000000563; 5200; 5116.84
80000000501; 4350; 4350
250000002976; 557.5; 557.5
190000000523; 36020; 36020
190000002990; 4485; 4460.52
190000001472; 17222; 17222
230000000064; 99542; 98855.8
120000000303; 85720.71; 85687.71
90000000709; 89095; 89095
120000000475; 3103.86; 3103.86
160000001099; Sem lancamento; -
50000000943; Sem lancamento; -
250000001957; 2260; 2260
230000000392; 600; 600
250000002536; 16967.5; 16967.5
210000000364; 402743.24; 402743.24
230000000168; 11423.62; 10994.02
10000000333; 913; 913
90000001023; 17501.75; 17501.75
90000001031; 8186.25; 8216.25
270000000120; 3534.99; 3534.99
90000001228; 1000; 1000
70000000514; 27105.8; 27105.8
130000000943; 401803.73; 401803.73
170000000585; 311600; 313288.31
250000000032; 150531.74; 150531.74
150000000080; 200; 200
50000000759; 93220; 93213.23
240000000507; 6780; 6780
210000000334; 1294751.3; 1294194.03
50000000335; 30984.13; 30984.13
100000000629; 17760; 18760
60000000946; Sem lancamento; -
140000000263; 200; 200
130000001700; 80568.35; 51768.35
210000000876; 2429.62; 2420.32
30000000020; 3738.4; 3738.4
210000000390; 34540.54; 34540.54
250000000015; 178082.25; 177949.38
190000003235; 1575; 1575
20000000283; 91620; 91620
90000000751; 640; 640
50000001083; Sem lancamento; -
40000000706; Sem prestacao; Sem prestacao
160000000848; 3090029.45; 3426553.05
110000000077; 70860; 68210.02
250000000583; 13946; 13896
100000000482; 18695; 18695
100000000485; Sem lancamento; -
190000003127; Sem prestacao; Sem prestacao
150000000564; Sem lancamento; -
90000001129; 9100; 9100
160000000786; 4300; 4300
140000000237; 200; 200
140000000711; Sem prestacao; Sem prestacao
210000001180; Sem prestacao; Sem prestacao
200000000368; 600; 600
220000000150; 12300; 12300
160000001017; 76484; 76484
190000000296; 16365.5; 16365.5
160000000903; Sem prestacao; Sem prestacao
250000000038; 69913.95; 69913.95
10000000491; 10373.29; 10373.29
130000001634; 6224; 6224
70000000797; 8049.85; 7889.85
100000000681; 306883; 306735.76
220000000297; 13158.5; 13112.4
130000001572; 11620.05; 11606.78
120000000181; 18400; 18400
120000000046; 81440.15; 81440.15
30000000165; 600; 600
170000000435; 2320; 2320
80000000411; 20486.38; 20486.38
250000001249; 7863.9; 7863.9
250000001561; 2353559.13; 2353559.13
130000001643; Sem lancamento; -
80000000503; Sem prestacao; Sem prestacao
240000000174; 1985573.77; 1985544.91
70000000856; 5000; 5000
100000001032; 5789.1; 5789.1
190000002774; 5399.5; 5399.5
180000000098; 3000; 3000
140000000769; 3202.43; 3202.43
190000002590; 1018.4; 1018.4
140000000438; 362202.43; 355733.58
150000000207; 882050; 881912.76
150000000400; 7424; 7389.71
200000000123; 400; 400
150000000431; 102297.31; 81447.33
250000003765; 35357.76; 35357.76
210000000932; 1370; 1370
30000000339; Sem lancamento; -
60000000653; Sem lancamento; -
120000000484; 2741.86; 2741.86
170000000711; Sem lancamento; -
250000000781; 501243.61; 500470.98
250000001512; 1090842.49; 1090842.49
250000002954; 455; 455
130000000323; 1883; 1862.1
90000001011; 310599.39; 310599.39
40000000476; Sem prestacao; Sem prestacao
140000000160; 713.5; 713.5
270000000153; Sem prestacao; Sem prestacao
150000000315; 40840; 40820.12
50000000116; 3556; 3556
100000001071; Sem lancamento; -
190000003264; 636447.54; 636447.54
190000002095; 1307.5; 1307.5
50000000709; 43580; 43580
20000000065; 5211.79; 5211.79
190000001266; 7940; 7940
190000001737; 1000; 1000
20000000192; 8762.58; 8762.58
110000000113; 52962.73; 52962.73
110000000127; Sem prestacao; Sem prestacao
110000000313; 27956.71; 27914.58
240000000677; 2000; 2000
90000000681; 10950.5; 10950.5
140000000367; 821050; 820954.07
130000000097; 200; 200
170000000365; 3563.3; 3560.5
160000000392; Sem lancamento; -
80000000280; 6742.75; 6742.75
250000000652; 3672564.72; 3670794.69
30000000478; 2100; 2100
30000000374; 1300; 1300
210000000772; 2699.9; 2699.9
100000000124; Sem lancamento; -
90000000117; 5040.4; 5040.4
120000000392; 25505; 25505
110000000233; 99619; 99608.7
100000000064; 1224.92; 1224.92
180000000343; 1800; 1800
250000001762; 1344.8; 1344.8
140000000702; Sem lancamento; -
100000000252; 2890; 2890
50000000587; Sem prestacao; Sem prestacao
50000000831; Sem prestacao; Sem prestacao
50000000034; 300; 260
60000000499; 56100; 55897.45
50000000921; Sem lancamento; -
210000000933; Sem lancamento; -
220000000434; 54436.23; 54436.23
140000000405; 1970; 2970
190000001849; 6710; 6710
130000000875; 27699.09; 27699.09
130000000928; 97891.53; 97891.53
250000000080; Sem prestacao; Sem prestacao
60000000546; 353015.55; 353015.55
60000000449; 19350; 19350
140000000673; 18700; 18700
250000001958; 1331.5; 1331.5
100000000810; Sem lancamento; -
160000000958; 159586.3; 159586.3
80000000464; 15702.45; 15702.45
70000000353; 32389.07; 32334.53
250000002796; 7229.2; 7228.5
250000001071; 760; 795.7
250000002139; 790367.38; 790077.96
130000001554; Sem lancamento; -
150000000077; Sem lancamento; -
40000000621; 750; 750
250000001330; 1622711.06; 1622711.06
130000000509; 9410.18; 9408.82
70000000027; 9000; 8997.03
250000002646; 56968.62; 56902.16
210000000337; 1978720; 1978720
40000000227; 11315; 11074.02
130000001806; Sem lancamento; -
20000000465; Sem lancamento; -
60000000598; Sem lancamento; -
270000000163; 59832.53; 59638.33
250000002628; 16879.9; 16879.6
250000001930; 2520.3; 2520.3
20000000444; 15658.4; 15658.4
250000000208; 489018.68; 489018.68
230000000148; Sem prestacao; Sem prestacao
230000000109; 24231.01; 24231.01
250000001410; 633810.04; 633810.04
250000002432; 70286.33; 70286.33
90000000483; 134; 134
140000000256; 2600; 2600
250000003404; 348; 348
170000000211; 2520; 2520
190000000536; 1577; 1577
230000000223; 242309.17; 242309.17
160000000182; Sem prestacao; Sem prestacao
160000000896; 6338.7; 6338.7
220000000249; 10000; 10000
190000000700; Sem lancamento; -
230000000448; 19938.86; 19855.36
100000000075; 1500; 1500
140000000826; 6435; 6435
190000000500; Sem lancamento; -
180000000328; 1800; 1800
40000000734; 8043.45; 8043.45
40000000034; 8090; 8050.41
70000000456; 7857.2; 7857.2
250000002534; 1465; 1465
70000000602; 9772.4; 9772.4
40000001001; 2432; 2432
250000000335; 2290; 2290
130000001763; Sem lancamento; -
60000000740; 158371.78; 158371.78
190000000078; 8294.6; 8294.6
250000003072; 21684.2; 21684.2
210000000047; 2141.9; 2141.9
210000000916; 620; 620
130000001600; Sem lancamento; -
200000000352; 1474; 1474
30000000219; 4450; 4415.25
70000000585; 4974.23; 4974.23
40000000167; 830; 830
70000000768; 5460; 5460
160000000147; 14181.64; 14181.55
190000002986; 5450.08; 5450.86
190000001866; 66472.93; 66472.93
40000000481; 1300; 1300
240000000162; 7504.94; 7504.94
170000000215; 300; 300
70000000603; 4920.81; 4920.81
250000003389; 18201.91; 18186.34
200000000174; Sem lancamento; -
160000000650; 301096.89; 301088.96
230000000451; 10687.62; 10686.82
220000000328; Sem prestacao; Sem prestacao
190000002725; Sem prestacao; Sem prestacao
250000000819; 229444.96; 229444.96
270000000190; 42352.67; 42308.89
140000000116; 3265; 3265
140000000422; 30062.5; 30062.5
140000000814; Sem prestacao; Sem prestacao
190000000236; Sem lancamento; -
80000000173; Sem lancamento; -
190000003106; Sem lancamento; -
20000000471; 900; 900
190000000956; 400; 400
130000001865; 27377.2; 27377.2
250000000558; 68430.04; 68430.04
170000000243; Sem lancamento; -
250000000960; 284; 284
140000000601; 21625.93; 21625.93
120000000365; 18613.55; 18602.5
10000000090; 3315; 3315
250000001137; 258643.96; 258643.96
250000000215; 16260.77; 16260.77
190000000685; 7368.4; 7368.4
50000000429; Sem lancamento; -
140000000047; 200; 200
10000000429; Sem lancamento; -
40000000982; Sem prestacao; Sem prestacao
190000001175; Sem prestacao; Sem prestacao
120000000130; 21510; 21510.01
50000000935; Sem prestacao; Sem prestacao
120000000459; Sem lancamento; -
130000001453; 1334.35; 1334.35
250000003020; 312.5; 312.5
250000001540; 23125.47; 23125.47
250000001803; 1830; 1892
250000002050; 9916.89; -
250000001445; 109198.56; 109126.4
70000000718; 3001; 3001
90000000848; 142.58; 142.58
140000000897; Sem lancamento; -
190000000025; Sem lancamento; -
190000001425; 620881; 620881
90000000692; 44000; 44000
210000000808; 980.61; 980.61
100000000084; 2000; 2000
230000000269; 2290.04; 2290.04
120000000468; 5583.8; 5546.8
120000000340; 25910.47; 25909.57
190000002477; 67019.5; 67018.1
140000001483; Sem prestacao; Sem prestacao
170000000044; 289654.01; 289654.01
100000000381; 72645.55; 73326.75
190000002069; 7650; 7650
190000001001; 999724.5; 999724.5
50000000548; 2172; 2172
90000000899; Sem prestacao; Sem prestacao
250000001615; 25184.98; 25184.98
190000001561; 18560; 18483
210000001001; 650; 650
50000000039; 2850; 2850
50000001112; Sem prestacao; Sem prestacao
