Sequencial; Receitas
240000000466; Sem lancamento
240000000467; 13147.85
240000000468; 179909.3
240000000469; 130623.81
240000000470; 36914.05
240000000471; 561356.37
240000000472; 521327.95
240000000473; 209200
240000000474; Sem prestacao
240000000475; 373176.79
240000000476; Sem lancamento
240000000477; 1373575.85
240000000478; 7741.05
240000000479; 1704577.07
240000000480; 100000
240000000481; Sem lancamento
240000000482; Sem lancamento
240000000483; 35000
240000000484; 38171.05
240000000485; 35171.05
240000000486; 9311.73
240000000487; 377774.99
240000000488; 10500
240000000489; 924999.99
240000000490; 8000
240000000491; Sem lancamento
240000000492; 38230.26
240000000493; Sem lancamento
240000000494; Sem lancamento
240000000495; Sem lancamento
240000000496; 32570
240000000497; Sem prestacao
240000000498; 1200
240000000640; Sem prestacao
240000000641; Sem lancamento
240000000644; Sem lancamento
240000000648; 2555
240000000649; 2000
240000000651; Sem lancamento
240000000652; 3800
240000000653; Sem lancamento
240000000654; Sem lancamento
240000000655; 100
240000000656; 100
240000000657; 100
240000000658; 100
240000000659; 100
240000000660; 100
240000000096; 283083.7
240000000661; Sem lancamento
240000000667; 3840.52
240000000406; Sem lancamento
240000000407; Sem prestacao
240000000408; Sem lancamento
240000000409; Sem lancamento
240000000410; Sem lancamento
240000000411; Sem lancamento
240000000412; 500
240000000413; 523983
240000000414; Sem lancamento
240000000415; Sem lancamento
240000000416; Sem lancamento
240000000417; Sem lancamento
240000000418; Sem lancamento
240000000419; Sem lancamento
240000000420; Sem lancamento
240000000440; 286843.75
240000000441; 399744.71
240000000442; 46320
240000000443; 3100
240000000444; 83300
240000000445; 30675.65
240000000446; Sem lancamento
240000000447; 136537.19
240000000448; 4050.05
240000000449; Sem lancamento
240000000450; Sem lancamento
240000000451; 2500
240000000452; Sem prestacao
240000000453; Sem lancamento
240000000454; Sem lancamento
240000000455; Sem lancamento
240000000456; Sem lancamento
240000000457; 65450
240000000458; 114500
240000000459; 6846500
240000000460; Sem prestacao
240000000571; 1000
240000000572; 1000
240000000573; Sem lancamento
240000000574; 1000
240000000575; 50000
240000000576; 5000
240000000577; Sem lancamento
240000000578; 1012.15
240000000579; Sem lancamento
240000000580; 12629.05
240000000581; 50000
240000000582; Sem lancamento
240000000583; 5000
240000000584; Sem prestacao
240000000585; Sem lancamento
240000000586; Sem lancamento
240000000587; Sem lancamento
240000000588; Sem lancamento
240000000589; 63750
240000000590; 200
240000000591; 125387.28
240000000601; Sem prestacao
240000000602; Sem lancamento
240000000603; Sem lancamento
240000000604; Sem lancamento
240000000605; Sem lancamento
240000000606; Sem lancamento
240000000607; Sem lancamento
240000000608; Sem lancamento
240000000609; Sem lancamento
240000000610; 0.21
240000000611; 205.13
240000000612; 200
240000000613; Sem lancamento
240000000614; 4200
240000000615; 29957
240000000619; Sem prestacao
240000000620; Sem prestacao
240000000622; 671.05
240000000623; Sem prestacao
240000000624; 11442
240000000626; 17078.05
240000000631; 5000
240000000632; Sem prestacao
240000000637; 12255.95
240000000639; 6342
240000000676; 911.1
240000000684; 48699
240000000703; Sem prestacao
240000000677; 2000
240000000681; 9882.8
240000000682; 9342
240000000683; Sem prestacao
240000000685; 114.5
240000000674; 2604.64
240000000675; Sem prestacao
240000000538; 214995.88
240000000539; 351584
240000000540; 475630
240000000541; 1000
240000000542; Sem lancamento
240000000543; 2171.05
240000000544; 1171.05
240000000545; Sem prestacao
240000000546; Sem lancamento
240000000547; 17353.85
240000000548; Sem prestacao
240000000549; 9205
240000000550; 15793.76
240000000551; 8218.4
240000000552; 60100
240000000553; 219755.33
240000000554; 68800
240000000555; 490770.62
240000000556; Sem lancamento
240000000557; 4987
240000000558; 33385.6
240000000559; Sem lancamento
240000000560; Sem lancamento
240000000561; Sem lancamento
240000000562; Sem lancamento
240000000563; 100
240000000564; 671.05
240000000565; 28251.05
240000000566; 671.05
240000000567; 331803.99
240000000568; Sem lancamento
240000000569; 2750
240000000570; 1000
260000000059; Sem prestacao
260000000060; 200
260000000061; 600
260000000062; 600
260000000063; 600
260000000064; 4000
260000000065; 14634.7
260000000066; 1200
260000000067; 17303.75
260000000068; 19253.73
260000000069; 17017.9
260000000070; 600
260000000071; 600
260000000072; 600
260000000073; 48174
260000000074; Sem prestacao
260000000077; 1803635.52
260000000078; Sem prestacao
260000000079; 2588798.41
260000000080; Sem prestacao
260000000001; 30728.63
260000000002; Sem prestacao
260000000003; Sem prestacao
260000000081; Sem prestacao
260000000082; 3079159.9
260000000083; Sem prestacao
260000000084; Sem prestacao
260000000085; 3322109.32
260000000086; Sem prestacao
260000000087; 461728
260000000088; 4000
260000000089; 263251.1
260000000090; 79211.9
260000000091; 1428731.78
260000000092; Sem lancamento
260000000093; Sem lancamento
260000000094; 1448
260000000095; Sem prestacao
260000000096; 18503.75
260000000004; 3400
260000000005; 60219
260000000006; 3708
260000000007; 8913.62
260000000008; Sem prestacao
260000000009; 1450
260000000010; 600
260000000011; 2633.33
260000000012; Sem lancamento
260000000013; 1453.33
260000000014; 900
260000000015; 902
260000000016; Sem prestacao
260000000017; 380
260000000018; 3056.67
260000000019; 1444
260000000020; 5737.67
260000000021; 655
260000000022; 6980
260000000023; 1096
260000000097; 2200
260000000098; 39742.65
260000000099; 688428.7
260000000100; 8000
260000000101; 200
260000000102; Sem prestacao
260000000103; 700
260000000104; 22165.6
260000000105; 17023.8
260000000106; 118053.45
260000000107; 73583.75
260000000108; Sem lancamento
260000000109; 5000
260000000110; 22742.66
260000000131; Sem lancamento
260000000132; 47605.65
260000000133; Sem lancamento
260000000134; 16893.75
260000000135; 94905.63
260000000136; 224051.59
260000000137; 10785.85
260000000138; 3886.59
260000000139; 55901.57
260000000215; 248999.99
260000000216; 5000
260000000217; Sem prestacao
260000000218; Sem prestacao
260000000219; Sem lancamento
260000000220; Sem lancamento
260000000221; 539834
260000000222; 9200
260000000223; Sem prestacao
260000000224; Sem prestacao
260000000225; 44743
260000000226; Sem lancamento
260000000227; 7250
260000000232; 195219.59
260000000233; 145443
260000000234; 6292.86
260000000235; Sem lancamento
260000000236; 139819
260000000237; 3258
260000000238; 426620
260000000239; 146470
260000000240; 34416.5
260000000241; 28575.8
260000000242; 27850
260000000243; 152110
260000000244; 59482
260000000245; 172651.49
260000000246; 275256.01
260000000140; 600
260000000141; 161515.9
260000000142; 600
260000000143; 16703.75
260000000144; 167501.75
260000000145; 36727.6
260000000146; 23452.15
260000000147; 271452.18
260000000148; 124317.9
260000000149; 16703.75
260000000150; 230692.7
260000000151; 600
260000000152; 128931.47
260000000153; Sem prestacao
260000000154; 600
260000000155; Sem prestacao
260000000156; Sem lancamento
260000000157; 17703.75
260000000158; 17303.75
260000000159; 17017.9
260000000160; 19671.94
260000000161; 20882.34
260000000162; 18117.9
260000000163; 33703.75
260000000164; 39117.9
260000000165; 1200
260000000166; 35393.39
260000000167; 600
260000000168; 600
260000000169; 86705
260000000024; 49957.99
260000000025; 14161.08
260000000026; 30368.3
260000000027; 14847.6
260000000028; 12813.4
260000000029; 11610.96
260000000030; Sem lancamento
260000000031; Sem lancamento
260000000032; Sem lancamento
260000000036; 1169
260000000037; Sem prestacao
260000000038; Sem prestacao
260000000039; 10940.86
260000000040; 13042.86
260000000041; 2750
260000000042; Sem lancamento
260000000043; 11592.86
260000000044; 2976.8
260000000045; 10842.86
260000000046; 10842.86
260000000047; Sem lancamento
260000000048; 17427.9
260000000049; 24148.45
260000000050; 17017.22
260000000051; 23057.9
260000000052; 6385.85
260000000053; Sem lancamento
260000000054; 184527.61
260000000055; Sem prestacao
260000000056; 285.85
260000000057; Sem prestacao
260000000058; 17017.9
260000000170; 600
260000000171; 1000
260000000172; Sem prestacao
260000000173; Sem prestacao
260000000174; 10450
260000000175; Sem prestacao
260000000176; 10730
260000000177; 317058.09
260000000178; Sem lancamento
260000000179; 13290
260000000180; 1281323.58
260000000181; 200
260000000182; 586162.44
260000000183; 1448
260000000184; 325123.2
260000000185; 4755.4
260000000186; 34716.83
260000000187; 7400
260000000188; 163480
260000000189; 304881.23
260000000190; 493726.94
260000000191; 76440.91
260000000192; 2650
260000000193; 129609
260000000194; 5000
260000000195; 5000
260000000196; 3500
260000000197; 328041.26
260000000198; 227600
260000000199; 12100
260000000200; 8090
260000000201; 281850
260000000202; 200
260000000203; 29960.73
260000000204; 3050
260000000205; 3050
260000000206; Sem prestacao
260000000207; 2192
260000000208; 2762.5
260000000209; 3200
260000000210; 15485
260000000211; Sem lancamento
260000000212; 9012.93
260000000213; 4212.5
260000000214; 80545
260000000111; 141497.73
260000000112; 118793.4
260000000113; 86103.35
260000000114; 4000
260000000115; 133023.75
260000000116; 4000
260000000117; 20703.75
260000000118; 4000
260000000119; 20978.75
260000000120; 112120.4
260000000121; 82046.65
260000000122; 1448
260000000123; 226711.39
260000000124; 33657.9
260000000125; 1448
260000000126; Sem prestacao
260000000127; 163848.36
260000000128; 16417.9
260000000129; 119046.4
260000000130; 264137.9
260000000247; 116503.2
260000000248; 140342.36
260000000249; 223423.25
260000000250; Sem lancamento
260000000251; 104089
260000000252; 6819
260000000253; 183551.95
260000000254; 10095
260000000255; 2172
260000000256; 5925.4
260000000257; Sem prestacao
260000000258; Sem lancamento
260000000259; Sem lancamento
260000000269; 3035.7
260000000278; 600
260000000279; Sem prestacao
260000000281; 16463.72
260000000260; 6504
260000000261; 8594
260000000262; Sem prestacao
260000000263; Sem lancamento
260000000264; 1410
260000000265; Sem prestacao
260000000266; Sem prestacao
260000000267; 1724
260000000268; 1724
260000000271; 23553.75
260000000272; 17063.72
260000000273; 724
260000000274; 17017.9
260000000275; Sem lancamento
260000000276; 18488.75
260000000277; Sem prestacao
260000000280; Sem lancamento
260000000282; Sem prestacao
260000000283; Sem prestacao
260000000270; 4000
260000000284; 17017.9
260000000285; Sem lancamento
260000000286; 600
260000000287; 2060
260000000288; 200
260000000289; 17017.9
260000000301; Sem prestacao
260000000302; 16703.75
260000000303; 20703.75
260000000304; 22323.75
260000000305; 1724
260000000325; 17558.75
260000000326; 600
260000000327; 1724
260000000345; 1724
250000000039; 15654.52
250000000040; 6767.02
250000000041; 445674.88
250000000042; 12041.82
250000000044; 8052.02
250000000046; 7117.02
250000000047; 338801.76
250000000048; 141653.25
250000000049; 34302.82
250000000050; 286843.3
250000000051; 252392.02
250000000052; 50302.38
250000000053; 132697.71
250000000054; 66679.62
250000000055; 33389.98
250000000057; 10936.52
250000000058; 6417.02
250000000060; 35207.02
250000000061; 5767.02
250000000062; 35217.02
250000000063; 50620.02
250000000064; 20432.82
250000000065; 1768534.99
250000000066; 28752.02
250000000067; 100641.02
250000000068; 64285.38
250000000069; 1679901
250000000070; 632378.38
250000000072; 13997.02
250000000073; 16117.02
250000000074; 111413.88
250000000075; 11029.87
250000000076; 48900.96
250000000077; 75716.38
250000000078; 24769.02
250000000079; 34051.52
250000000175; Sem lancamento
250000000176; 99058.42
250000000177; 44583.06
250000000178; 153314.5
250000000179; 2227.4
250000000180; 41465.27
250000000183; 26578.66
250000000185; 490
250000000186; 1277.4
250000000188; 1702.4
250000000189; 35872.66
250000000190; 290
250000000196; 4031.25
250000000197; 3274.25
250000000199; 4410.27
250000000200; Sem lancamento
250000000201; 1321.25
250000000203; 17126
250000000204; 1177.4
250000000206; 95441.43
250000000207; Sem prestacao
250000000097; 1102.4
250000000098; 5700.27
250000000100; Sem prestacao
250000000101; 1044.4
250000000102; 8274.95
250000000103; 6341.84
250000000105; 2100
250000000108; 7250.27
250000000111; 3029
250000000113; Sem lancamento
250000000114; 3080
250000000341; 2192
250000000342; 410.3
250000000344; 2002.55
250000000080; Sem prestacao
250000000081; 74524.52
250000000082; 15302.82
250000000083; 76452.02
250000000084; 6547.02
250000000085; 20540.82
250000000087; 39798.62
250000000089; 5117.02
250000000090; 36372.17
250000000091; 1177.4
250000000092; 19159.14
250000000093; 22596.02
250000000096; 475617.87
250000000001; 944645.72
250000000002; 31312.02
250000000003; 17837.02
250000000004; 18287.02
250000000005; 72617.68
250000000006; 45031.38
250000000007; 92770.03
250000000009; 30132.82
250000000010; 125003.52
250000000011; 31026.88
250000000012; 5617.02
250000000013; 41455.42
250000000014; 18167.02
250000000016; 16203.17
250000000017; 79777.98
250000000018; 263498.75
250000000019; 105766.38
250000000020; 9967.02
250000000021; 67791.98
250000000022; 70685.04
250000000023; 396811.4
250000000024; 17232.82
250000000026; 6949.52
250000000027; 10517.02
250000000028; 548119.73
250000000029; 88623.78
250000000030; 130176.82
250000000031; 5000
250000000034; 12924.42
250000000035; 139693.47
250000000036; Sem prestacao
250000000037; 10132.82
250000000038; 69913.95
250000000116; 3850
250000000118; 3226.25
250000000119; Sem prestacao
250000000122; 6773.3
250000000123; 56124.6
250000000124; 870.47
250000000126; 11711.15
250000000128; 6251.77
250000000129; 650
250000000130; 700
250000000131; Sem lancamento
250000000132; Sem lancamento
250000000209; 3180.33
250000000210; 550
250000000211; 23340
250000000212; 2342.25
250000000216; 8596.27
250000000217; 5456.95
250000000219; 21119.55
250000000222; Sem prestacao
250000000223; Sem prestacao
250000000224; 2298.33
250000000226; 10421.33
250000000227; Sem prestacao
250000000228; 2000.27
250000000230; 2000.27
250000000231; 12212.25
250000000232; Sem lancamento
250000000233; 53150
250000000234; 4007.83
250000000237; Sem prestacao
250000000238; 153030
250000000239; 1102.4
250000000240; 6543.9
250000000244; Sem prestacao
250000000133; 6707
250000000135; 1875.5
250000000136; 550
250000000137; 5960.27
250000000139; 17785.25
250000000140; 1430
250000000141; 1571.15
250000000143; 845
250000000144; 1100
250000000147; 3476
250000000149; 177306.03
250000000150; 10950
250000000151; Sem prestacao
250000000153; 2484.25
250000000156; 2377.4
250000000157; 550
250000000159; 140704.08
250000000160; 2887.4
250000000161; 11082
250000000165; 2210
250000000168; 67074
250000000169; 4996.27
250000000170; 2010
250000000171; 4136
