Sequencial; Receitas; Despesas
40000000806; 14361; -
70000000418; 13410; -
20000000258; 3700; -
100000000024; Sem lancamento; -
100000000611; Sem lancamento; -
170000000715; 6000; -
90000000686; 71968.5; -
150000000310; 1000; -
70000001051; 10959.75; -
160000000563; 2356.64; -
190000002601; 3400; -
230000000136; 14871.11; -
80000000350; 2985; -
210000000231; Sem prestacao; Sem prestacao
70000000663; 18400; -
140000000170; 96885.33; -
140000000881; 12700; -
160000000192; 1071809.76; -
250000000434; 189220.75; -
20000000048; Sem prestacao; Sem prestacao
80000000640; 1111.26; -
70000000232; 3835; -
100000000559; 18.4; -
50000000061; 2341; -
90000000740; 1414044; -
250000000070; 632378.38; -
230000000195; 1500; -
250000000040; 6767.02; -
100000000416; Sem lancamento; -
190000000549; 14129.51; -
250000003614; 5670.7; -
250000003945; Sem lancamento; -
250000000622; 25480; -
170000000744; Sem lancamento; -
190000002683; Sem prestacao; Sem prestacao
230000000202; 1600; -
50000000065; Sem lancamento; -
50000000192; 11885.52; -
50000000381; 57060.9; -
250000002677; 70616.63; -
130000001215; 7685.67; -
130000000589; 218963.67; -
220000000142; Sem lancamento; -
60000000053; 99171.4; -
70000000925; 4023.5; -
240000000556; Sem lancamento; -
150000000099; 2300; -
50000001008; 3313.39; -
20000000448; 6765; -
250000002270; 402.91; -
70000001038; 9680; -
120000000304; 26833.68; -
160000000668; 10000; -
130000001326; 13817.65; -
250000001305; 5930; -
250000003843; 10350; -
190000002074; 2100; -
130000000741; 12322.2; -
160000000461; 160277.41; -
60000000440; 10800; -
60000000559; 6200.29; -
50000000005; 2891.76; -
250000000438; 6239.57; -
210000000490; 1020; -
250000003818; Sem prestacao; Sem prestacao
250000003674; 20825.34; -
250000002882; Sem lancamento; -
150000000437; 98984.19; -
80000000023; 1500; -
150000000473; 1742321.25; -
50000000311; 122845.42; -
100000000437; 1000; -
80000000346; 28076; -
200000000090; Sem prestacao; Sem prestacao
210000000009; 3130; -
250000002770; Sem lancamento; -
160000000419; 207522.24; -
160000000423; 20885.63; -
170000000478; 5253.8; -
160000000835; 230604.82; -
250000002187; 10326.89; -
250000001000; 51868.12; -
250000001706; 300; -
250000000938; 24460.63; -
250000003349; 593; -
250000000103; 6341.84; -
210000000117; 41058.6; -
40000000189; 6361; -
10000000472; Sem lancamento; -
70000001037; 121983.6; -
10000000249; 2000; -
160000000793; 6500; -
140000000356; 6920.83; -
190000000418; 22534.88; -
190000001637; 5826.4; -
250000000025; 16580.12; -
130000001616; 4970; -
260000000024; 49957.99; -
190000001139; 11221.69; -
190000001333; 178529.04; -
140000000531; 65613.5; -
140000000102; 30425.73; -
250000001497; 967.42; -
100000000085; 5040; -
250000001666; 5283.22; -
160000001078; 102037.03; -
70000000783; 484.4; -
250000003025; Sem prestacao; Sem prestacao
70000000002; 11924.86; -
210000000890; 6355.62; -
270000000219; 1453.05; -
140000000067; Sem prestacao; Sem prestacao
70000001109; Sem prestacao; Sem prestacao
70000001422; 2308.4; -
250000002538; 145088.49; -
240000000704; 671.05; -
60000000881; Sem prestacao; Sem prestacao
190000000940; 2364.5; -
10000000620; 78308; -
70000000929; 43336.5; -
240000000160; 13267.99; -
260000000200; 8090; -
220000000425; 1711.11; -
50000001034; Sem lancamento; -
250000000553; 1188325.11; -
130000000021; Sem prestacao; Sem prestacao
190000001578; 625721.49; -
200000000204; 54575; -
160000000818; 302067.64; -
190000000845; 18247.5; -
250000001224; 7321.55; -
190000000959; 6555; -
190000003227; Sem prestacao; Sem prestacao
10000000359; 2639.69; -
240000000254; 251128.28; -
170000000441; 1840; -
250000003472; 789; -
190000001456; Sem lancamento; -
130000000399; 4877.2; -
200000000273; Sem lancamento; -
90000000986; 6195.9; -
30000000004; 4344.34; -
50000001062; 500; -
130000000642; 588142.91; -
250000000544; Sem lancamento; -
130000000549; Sem prestacao; Sem prestacao
250000003332; Sem prestacao; Sem prestacao
250000002399; 7146.02; -
130000000185; 16756.5; -
270000000198; 84724.92; -
250000002608; Sem prestacao; Sem prestacao
250000003671; 31384.84; -
170000000745; Sem lancamento; -
220000000225; 5111.11; -
210000000699; 42498.62; -
70000000289; 100; -
250000000488; 16470.24; -
150000000155; Sem lancamento; -
190000002714; Sem prestacao; Sem prestacao
170000000684; 16800; -
80000000710; 845.26; -
100000000742; 430028.9; -
160000000494; 1564.63; -
250000000609; 635903.64; -
210000000209; 5962.55; -
210000000959; 650; -
30000000307; 600; -
50000000898; Sem prestacao; Sem prestacao
150000000532; Sem lancamento; -
190000000127; 50; -
190000000646; 4394; -
170000000366; 3063.3; -
160000000168; 1750; -
190000001826; 28305; -
130000001781; Sem lancamento; -
200000000032; Sem prestacao; Sem prestacao
190000000135; 1300; -
30000000522; 25748.9; -
240000000402; 2887.37; -
130000001237; Sem prestacao; Sem prestacao
30000000381; 1300; -
210000000322; Sem lancamento; -
130000001105; 182471.5; -
190000002298; Sem lancamento; -
190000001898; 57546; -
230000000075; 10224; -
130000000515; Sem prestacao; Sem prestacao
190000000729; Sem prestacao; Sem prestacao
260000000351; Sem prestacao; Sem prestacao
80000000069; Sem prestacao; Sem prestacao
130000001316; Sem lancamento; -
250000000508; 145450.13; -
250000001191; 2035.02; -
60000000691; 84079.99; -
70000000247; Sem prestacao; Sem prestacao
230000000087; Sem prestacao; Sem prestacao
250000000749; 6798; -
200000000209; 2514.42; -
110000000240; Sem prestacao; Sem prestacao
120000000599; 8450; -
120000000498; 1583501.76; -
250000000506; 52139.75; -
100000000397; 31150; -
140000001004; Sem prestacao; Sem prestacao
90000001211; 2142.58; -
110000000053; 7000; -
160000000116; 376572.58; -
220000000436; 100171.11; -
130000001640; 18748; -
200000000361; 600; -
250000001193; 45350.81; -
80000000405; Sem lancamento; -
50000000003; 6656.31; -
50000001041; 250; -
60000000808; 1724; -
60000000371; 4781; -
100000001096; Sem prestacao; Sem prestacao
160000000629; 11840.64; -
250000000431; 7501.84; -
60000000804; 410557.51; -
40000000242; 1000; -
40000000163; 290850; -
190000001699; 3544; -
130000000700; 5482.5; -
250000001630; 2211.1; -
130000000768; 18821.4; -
140000000696; 4350; -
140000001136; Sem lancamento; -
110000000212; 48474.54; -
130000002014; 6973.7; -
90000000554; Sem prestacao; Sem prestacao
250000002288; 77202.76; -
130000000376; 8839.21; -
30000000066; 79850; -
30000000370; 9454; -
30000000179; 3166; -
210000000684; 181052; -
140000000773; 21748; -
140000000710; Sem lancamento; -
100000000910; Sem lancamento; -
10000000274; 6752.2; -
220000000606; 15908.5; -
250000002444; 4958.75; -
240000000165; 56044.99; -
270000000294; 287940; -
190000000184; Sem prestacao; Sem prestacao
250000003030; 34526.7; -
130000001953; 61014.78; -
250000002465; 2103.9; -
100000000702; 2350; -
20000000154; 2961.16; -
190000001957; Sem prestacao; Sem prestacao
190000001079; 6918; -
70000000924; 3910; -
250000002108; 19093.54; -
190000003211; Sem prestacao; Sem prestacao
230000000367; Sem prestacao; Sem prestacao
130000001564; 22627.6; -
180000000233; 164044.28; -
60000001000; 1000; -
90000001166; Sem lancamento; -
250000003857; Sem lancamento; -
250000003612; 3931.95; -
250000002434; 37173.94; -
30000000194; 8280; -
250000001703; 2616.4; -
130000001207; Sem lancamento; -
250000002116; 389385.4; -
130000001935; Sem lancamento; -
70000000707; 68500; -
90000000661; 1305831.42; -
90000000664; 10860.05; -
100000000719; 20899; -
110000000172; 5448; -
130000000899; 106107.26; -
20000000057; Sem prestacao; Sem prestacao
80000000680; Sem lancamento; -
250000000554; 1476992.7; -
210000000257; 2062470; -
210000000397; 166384.5; -
50000000905; 8170.9; -
60000000165; Sem lancamento; -
250000000277; 2749; -
40000000744; 1050; -
160000000155; 285029.95; -
120000000034; 314764.44; -
80000000684; Sem lancamento; -
150000000478; Sem lancamento; -
190000000642; Sem prestacao; Sem prestacao
250000000340; 2040; -
140000000084; Sem prestacao; Sem prestacao
190000000239; Sem lancamento; -
190000003105; 600; -
250000001696; 250; -
250000001239; 107138; -
100000000822; 1500; -
190000000072; 12873; -
240000000041; 11242; -
190000000789; Sem prestacao; Sem prestacao
190000001132; 18143.19; -
90000000814; 142.58; -
100000000011; Sem lancamento; -
130000001848; 887.5; -
240000000037; Sem prestacao; Sem prestacao
240000000237; 200; -
130000001307; 14179.17; -
250000001003; Sem lancamento; -
250000003085; 700; -
20000000073; 384405; -
200000000261; Sem lancamento; -
190000003146; Sem lancamento; -
100000000793; Sem lancamento; -
90000000889; Sem lancamento; -
100000001002; Sem lancamento; -
160000000944; 1756.64; -
250000000017; 79777.98; -
70000001261; Sem prestacao; Sem prestacao
160000000881; 129366.66; -
40000000429; 1100; -
220000000053; Sem lancamento; -
140000000645; Sem prestacao; Sem prestacao
130000000951; 1284.9; -
80000000436; 52828.48; -
250000000061; 5767.02; -
130000001325; 2060; -
250000000638; 1802449.33; -
240000000185; 3392.99; -
100000000040; Sem lancamento; -
60000000163; 20100; -
60000000992; 1448; -
190000001246; Sem prestacao; Sem prestacao
90000001189; Sem lancamento; -
210000000723; 53430; -
250000003830; 2020; -
130000001528; Sem lancamento; -
100000000012; Sem lancamento; -
200000000042; 2000; -
20000000271; 5700; -
220000000549; Sem prestacao; Sem prestacao
270000000017; 11200; -
50000000793; 9100; -
100000000166; Sem prestacao; Sem prestacao
190000002112; 5240; -
190000000243; 202.5; -
270000000179; 6368.87; -
10000000408; 187313.89; -
210000001095; 2048; -
250000000801; 420273.29; -
90000000334; 945.5; -
110000000057; Sem lancamento; -
100000000058; Sem lancamento; -
170000000727; Sem prestacao; Sem prestacao
70000000562; 12894; -
60000000922; 1584.5; -
250000003502; 525; -
170000000323; 19780.3; -
140000000622; 1232.43; -
200000000312; 10762; -
160000000176; 108156.64; -
140000000562; 68877.4; -
20000000002; Sem lancamento; -
140000000059; Sem lancamento; -
190000003002; 135; -
80000000548; Sem prestacao; Sem prestacao
220000000274; Sem lancamento; -
150000000380; Sem lancamento; -
50000000364; 866390.7; -
100000000458; 549640.43; -
100000000469; 1000; -
120000000571; Sem prestacao; Sem prestacao
160000001244; Sem prestacao; Sem prestacao
190000000076; 12623.3; -
250000001454; Sem lancamento; -
10000000238; 2900; -
70000000342; 102080.23; -
70000000033; Sem lancamento; -
250000001273; 3160.62; -
190000002558; 177602.02; -
190000000145; 1247.5; -
190000003275; 3607.5; -
250000000948; 8186.4; -
30000000090; 11963.5; -
190000001458; 5350; -
190000002480; 6877.5; -
190000002618; Sem lancamento; -
50000000934; Sem prestacao; Sem prestacao
140000000019; 300; -
190000002802; Sem lancamento; -
90000000648; Sem lancamento; -
250000003139; 131880; -
210000000996; 6000; -
50000001162; Sem prestacao; Sem prestacao
50000000104; 755; -
130000001757; Sem lancamento; -
150000000287; 5831.31; -
20000000137; 6466.96; -
100000000721; Sem prestacao; Sem prestacao
150000000025; 3330; -
190000002729; 5327.5; -
270000000048; 154161.6; -
100000000585; Sem lancamento; -
150000000385; Sem lancamento; -
250000000073; 16117.02; -
50000000393; 34783.62; -
50000000407; Sem lancamento; -
250000002806; 809.8; -
190000002652; Sem prestacao; Sem prestacao
70000000039; 11000; -
10000000345; 90; -
80000000362; 4270.5; -
70000000886; 3708.51; -
210000000739; Sem lancamento; -
50000000880; Sem prestacao; Sem prestacao
130000000930; 209034.78; -
130000000465; 73165.87; -
30000000150; 2598; -
30000000275; 24531; -
50000000110; 6778; -
10000000121; 146098; -
110000000375; 31955.3; -
10000000080; 8390.4; -
90000000612; 1400; -
130000000080; 5818.63; -
90000000646; 6875; -
70000001103; Sem prestacao; Sem prestacao
220000000316; Sem lancamento; -
80000000282; Sem prestacao; Sem prestacao
30000000555; 1800; -
140000000618; Sem lancamento; -
170000000224; Sem prestacao; Sem prestacao
190000001987; 202.5; -
60000000468; 14500; -
50000000095; 189998.96; -
190000002131; 905; -
130000001375; 6531.5; -
130000000171; 35161.5; -
250000001531; 824.47; -
30000000108; 9588.5; -
170000000738; 7460; -
190000002502; 7275; -
190000001895; 817780; -
120000000507; 125608.24; -
40000000722; 1761.77; -
190000003057; Sem prestacao; Sem prestacao
90000000011; 615.48; -
160000000507; 2762.63; -
250000001664; Sem lancamento; -
140000000627; 1448; -
130000000499; 2015; -
140000001147; Sem prestacao; Sem prestacao
30000000474; 1800; -
240000000173; 33443.45; -
190000002016; 26322.5; -
230000000401; 18732.2; -
190000001009; 1011196.5; -
130000001428; 5005; -
220000000192; 331080; -
20000000464; Sem lancamento; -
50000000916; 12800; -
160000000160; 2645682.2; -
130000000971; 2296.07; -
190000001573; 107089; -
70000000548; 15159.85; -
120000000566; 19812.82; -
120000000289; 252127.3; -
250000002072; Sem prestacao; Sem prestacao
240000000340; 721537.37; -
230000000318; Sem prestacao; Sem prestacao
190000001880; Sem lancamento; -
90000000868; 1500; -
160000000200; 2560734.62; -
120000000394; 6705; -
150000000442; Sem lancamento; -
90000000496; 3134; -
190000000334; Sem prestacao; Sem prestacao
70000001054; 42472.6; -
70000000641; 4719.8; -
160000000204; 29436.64; -
160000000782; 9858.62; -
70000001481; 9982.83; -
150000000134; 91915.04; -
270000000251; 10203.47; -
90000000668; 482200; -
190000002293; 725; -
190000000540; 1400; -
20000000198; 2400; -
150000000164; 18617.66; -
180000000473; 1362; -
50000001160; 5050; -
160000000098; 1979.64; -
170000000192; Sem prestacao; Sem prestacao
250000002799; 10487.5; -
100000000632; Sem lancamento; -
180000000247; 316413.33; -
50000000507; 5000; -
240000000313; 2959.55; -
100000000327; Sem lancamento; -
110000000048; 2000; -
220000000241; 19346.33; -
210000000978; 300; -
170000000590; 40000; -
230000000101; 5172; -
80000000117; 11860; -
10000000619; 5058; -
190000002580; 3910.12; -
60000000439; 600302.01; -
150000000611; 500; -
230000000491; Sem prestacao; Sem prestacao
190000000293; Sem lancamento; -
250000001650; Sem lancamento; -
60000001049; 50; -
130000002004; Sem lancamento; -
70000000212; Sem prestacao; Sem prestacao
120000000185; Sem prestacao; Sem prestacao
140000001461; Sem prestacao; Sem prestacao
140000000401; 20644.65; -
70000000243; 1716.6; -
160000001231; 3820; -
130000000484; Sem lancamento; -
50000000436; 900; -
250000001157; 802495.96; -
20000000194; 774250.92; -
20000000008; Sem lancamento; -
20000000339; 13706.81; -
150000000124; 510; -
140000000026; 18400; -
130000000309; 1054.6; -
260000000061; 600; -
30000000161; 600; -
100000000094; 4490; -
160000001276; 7498.5; -
190000002062; 31572.5; -
10000000189; 71285; -
60000000505; 867841.4; -
130000000267; Sem lancamento; -
130000000302; 750; -
50000000527; Sem lancamento; -
250000003350; Sem lancamento; -
150000000167; 146641.67; -
250000000087; 39798.62; -
130000001004; 6157.29; -
150000000094; 130821.36; -
220000000178; 63298.2; -
40000000049; 4800; -
90000000945; 1538365.33; -
40000000205; 10011.1; -
190000002032; 2852.5; -
210000000516; 68405; -
130000001571; Sem lancamento; -
50000000501; 1671; -
250000002178; 33714.04; -
190000001370; Sem prestacao; Sem prestacao
130000000706; 10158.4; -
130000001726; 9817.01; -
130000000697; 498844.75; -
130000001391; 2600281; -
130000000539; 21423.25; -
140000000955; 100; -
10000000059; 3960.4; -
250000001104; Sem lancamento; -
230000000261; 2410463.23; -
120000000152; 14950; -
90000001029; 21126.75; -
210000000780; Sem lancamento; -
